1833347902,Keir Starmer,Hughbe98,false,-6,enwiki,2024-10-27 01:04:35,false,""
1833348002,Progress M1-7,Widefox,false,-28,enwiki,2024-10-27 01:05:19,false,/* References */ destub
1833348103,Saillac Lot,Monkbot,true,1,enwiki,2024-10-27 01:05:34,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348318,Promega,TheImaCow,false,-5,enwiki,2024-10-27 01:06:11,false,SVG logo
1833348504,Luke Littler,JamesVilla44,false,180,enwiki,2024-10-27 01:06:46,false,/* World Series of Darts */ add ref
1833348611,Thug Life (2024 film),Sureybhai23,false,11,enwiki,2024-10-27 01:07:11,false,/* Theatrical */
1833348714,Pierre Lefaucheux,Simeon,false,14,enwiki,2024-10-27 01:07:29,true,"Changing [[Wikipedia:Short description|short description]] from \"French industrialist\" to \"French industrialist (1898–1955)\""
1833348905,United States women's cricket team in Zimbabwe in 2024–25,Mashfi23,false,5,enwiki,2024-10-27 01:07:55,false,/* 3rd ODI */
1833347802,Annexation of Crimea by the Russian Federation,Manyareasexpert,false,-53,enwiki,2024-10-27 01:04:25,false,/* Other names */ and anti-separatism
1833347903,2024 in United Kingdom politics and government,This is Paul,false,288,enwiki,2024-10-27 01:04:46,false,/* October */ Jo Stevens
1833348003,Mashup (music),MrOllie,false,-174,enwiki,2024-10-27 01:05:18,false,as before
1833348106,Fassuta,Huldra,false,63,enwiki,2024-10-27 01:05:36,true,/* Bibliography */ |last2=Abdulfattah|first2=K. |author-link2=Kamal Abdulfattah
1833348304,Wikipedia:Articles for deletion/Murder of Yafim Weinstein (2nd nomination),Gidonb,false,96,enwiki,2024-10-27 01:06:08,false,/* Murder of Yafim Weinstein */ edit
357991902,Otto Zeitke,2A00:20:6091:F7C7:AD0C:7EF6:A3F4:3D98,false,80,dewiki,2024-10-27 01:06:36,false,Bearbeitet
1833348511,Dawar Khan Kundi,86.96.79.245,false,98,enwiki,2024-10-27 01:06:49,false,""
1833348613,User:AlexNewArtBot/ShakespeareSearchResult,InceptionBot,true,398,enwiki,2024-10-27 01:07:12,false,most recent results added 1 total 11
357991918,Liste antiker Ortsnamen und geographischer Bezeichnungen/Fl,Thomas Dresler,false,0,dewiki,2024-10-27 01:07:26,true,Tippfehler korrigiert
1833348716,Strączno,Monkbot,true,1,enwiki,2024-10-27 01:07:29,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348906,Wikipedia:Administrators' noticeboard/Incidents,Daniel,false,758,enwiki,2024-10-27 01:07:47,false,/* Close request */ $0.02
1833347710,Warsaw 44,Monkbot,true,1,enwiki,2024-10-27 01:04:20,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833347803,List of European countries by minimum wage,Dhyana b,false,546,enwiki,2024-10-27 01:04:35,false,/* Minimum wages by country */ Updated data for Slovakia
1833347906,Virgin Music,Graywalls,false,56,enwiki,2024-10-27 01:04:59,false,/* History */
1833348006,2024 Queensland state election,MarioBayo,false,-1,enwiki,2024-10-27 01:05:18,true,/* Results */
1833348105,Rich Dubee,Chewsterchew,false,163,enwiki,2024-10-27 01:05:35,false,rescue dead link and add mdy dates template
1833348306,Kosmos 2482,Monkbot,true,1,enwiki,2024-10-27 01:06:07,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348319,User:AlexNewArtBot/SerbiaSearchResult,InceptionBot,true,2403,enwiki,2024-10-27 01:06:10,false,most recent results added 16 removed 10 total 157
1833348401,Locris,12.75.128.22,false,137,enwiki,2024-10-27 01:06:26,false,Citation touchups / corrections. Math font for legible Greek text. 2 col ref layout.
1833348518,Thessaliotida,Monkbot,true,1,enwiki,2024-10-27 01:06:51,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348612,Christos Tapoutos,Monkbot,true,1,enwiki,2024-10-27 01:07:11,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348718,Category:Battles and Operations of the Second JVP insurrection,Armbrust,false,389,enwiki,2024-10-27 01:07:31,false,Listed for speedy renaming; see [[WP:CFDS|Categories for discussion/Speedy]].
1833348908,Nikiforos Diamandouros,Monkbot,true,1,enwiki,2024-10-27 01:07:54,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833347807,List of tallest structures in the Philippines,IronGargoyle,false,80,enwiki,2024-10-27 01:04:35,false,image restored locally
1833347907,Johannes Hintz,Simeon,false,14,enwiki,2024-10-27 01:04:59,true,"Changing [[Wikipedia:Short description|short description]] from \"German general\" to \"German general (1898–1944)\""
1833348110,2024 in United Kingdom politics and government,This is Paul,false,153,enwiki,2024-10-27 01:05:25,false,Filled in 1 bare reference(s) with reFill 2
1833348200,De WAR Amersfoort the Netherlands,Hansmuller,false,2,enwiki,2024-10-27 01:05:49,true,""
1833348307,Talk:Siena Cathedral,Emily.baughn,false,33,enwiki,2024-10-27 01:06:08,false,Update [[Wikipedia:Wiki_Ed/University_of_Richmond/ARTH_212-01_Medieval_European_Art_(Fall_2024)|ARTH 212-01 Medieval European Art]] assignment details
1833348400,Wikipedia:Teahouse,Dancematters,false,317,enwiki,2024-10-27 01:06:26,false,/* deletion */ Reply
1833348519,Bristol Rovers F.C. league record by opponent,LBLM9253,false,3,enwiki,2024-10-27 01:06:49,false,/* All-time league record */
1833348615,User:InceptionBot/NewPageSearch/Shakespeare/log,InceptionBot,true,-107,enwiki,2024-10-27 01:07:13,false,most recent scoring
1833348719,User talk:EditorWizard876,FireflyBot,true,812,enwiki,2024-10-27 01:07:31,false,([[Wikipedia:Bots/Requests_for_approval/Bot0612_11|BOT]]) Notification of potential [[WP:G13|CSD G13]] nomination of [[Draft:Seaside Primary School]]
1833348911,Anna Fitzpatrick,Wolbo,false,197,enwiki,2024-10-27 01:07:55,false,/* ITF Circuit finals */ Table field name values
1833347811,Madeira Airport,Pmbma,false,148,enwiki,2024-10-27 01:04:40,false,/* Passenger */ add independent reference
1833347911,Štrekljevec,Monkbot,true,1,enwiki,2024-10-27 01:04:59,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348010,Chris Sabin,OZOO,false,21,enwiki,2024-10-27 01:05:15,false,/* External links */ Restore link removed without explanation.
1833348111,Pyrosomella,74.106.206.136,false,4,enwiki,2024-10-27 01:05:37,false,/* Description */
1833348202,Canaschal Castle,Monkbot,true,1,enwiki,2024-10-27 01:05:48,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348309,Palais des Festivals et des Congrès,Blainster,false,-17,enwiki,2024-10-27 01:06:08,false,"/* top */rmv deprecated ambiguous \"today\" per MOS:RELTIME"
1833348402,Zoravar Singh Sandhu,SmartyPants22,false,78,enwiki,2024-10-27 01:06:29,false,2023 Asian Champs medal
357991900,Diskussion:Schleuse Kleinmachnow,TaxonBot,true,107,dewiki,2024-10-27 01:06:34,true,Bot: Hinweis auf AdT-Vorschlag eingefügt
357991905,Diskussion:Philadelphia-Chromosom,TaxonBot,true,109,dewiki,2024-10-27 01:06:40,true,Bot: Hinweis auf AdT-Vorschlag eingefügt
1833348616,Goathland Bank Top railway station,Warofdreams,false,23,enwiki,2024-10-27 01:07:12,false,[[Category:Goathland]]
1833347713,IMac Pro,David Fuchs,false,3,enwiki,2024-10-27 01:04:19,false,GAN edits
1833347813,Draft:Pioneer Farms,Memer15151,false,70,enwiki,2024-10-27 01:04:44,false,""
1833347910,Category talk:Literature of São Vicente,Tom.Reding,false,27,enwiki,2024-10-27 01:05:01,true,+{{[[Template:WP Literature|WP Literature]]}}
1833348018,Draft:Genocide Mountain Tatars,Enver Ottoman,false,282,enwiki,2024-10-27 01:05:23,false,""
1833348112,Muziekgebouw aan 't IJ,Kamien Case,false,34,enwiki,2024-10-27 01:05:37,true,/* Fokker Organ */ updated the name of one of the building's halls
1833348204,Belo Horizonte International Airport,2804:7F1:218A:F561:10BF:B468:493D:7747,false,-395,enwiki,2024-10-27 01:05:46,false,""
1833348405,Southeast Airlines,76.72.11.172,false,-107,enwiki,2024-10-27 01:06:29,false,""
357991913,Letterkenny (Fernsehserie),Thomas Dresler,false,-1,dewiki,2024-10-27 01:07:08,true,Tippfehler korrigiert
1833348618,User:WilliamF1two/2024–25 Premier League,WilliamF1two,false,67,enwiki,2024-10-27 01:07:13,false,/* Week 9 */
357991919,Bravo-Jahrescharts 1999,RiJu90,false,32,dewiki,2024-10-27 01:07:28,true,""
1833347814,Huriel,Monkbot,true,1,enwiki,2024-10-27 01:04:40,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833347913,Freddie Mac,HandsomeFella,false,-65,enwiki,2024-10-27 01:04:59,false,/* External links */ rm 3 templates per [[WP:BIDIRECTIONAL]]
1833348019,Troitsk Republic of Bashkortostan,Monkbot,true,1,enwiki,2024-10-27 01:05:22,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833348113,Steve Sanders (musician),Zredman,false,48,enwiki,2024-10-27 01:05:38,false,/* Personal life */
1833348205,Liang Huasheng,Kevin9217,false,24,enwiki,2024-10-27 01:05:49,false,Additions and fixes
1833348313,User:InceptionBot/NewPageSearch/Serbia/log,InceptionBot,true,355,enwiki,2024-10-27 01:06:11,false,most recent scoring
1833348406,Vels FC,Nfitz,false,-25,enwiki,2024-10-27 01:06:29,false,"\"Online Desk\" isn't a person"
1833348604,Gladiator II,Doogooder,false,10,enwiki,2024-10-27 01:07:08,true,""
1833348617,List of Carey Mulligan performances,Fkicker,false,4,enwiki,2024-10-27 01:07:12,false,/* Film */
357991917,Wikipedia:Café,77.191.40.111,false,194,dewiki,2024-10-27 01:07:18,false,/* Die drohende Reduktion des öffentlichen Rundfunks */
1833348708,2024 U23 World Wrestling Championships,Pehlivanmeydani,false,1120,enwiki,2024-10-27 01:07:24,false,Participating nations
1833348918,Sant Sadurní d'Anoia,149.36.18.230,false,41,enwiki,2024-10-27 01:07:54,false,/* Notable people */Changed Alex Moreno current team
1833347714,Category talk:Libyan fiction,Tom.Reding,false,27,enwiki,2024-10-27 01:04:23,true,+{{[[Template:WP Literature|WP Literature]]}}
1833347816,Moby Prince disaster,Chrism,false,4,enwiki,2024-10-27 01:04:41,true,/* First response */
1833347918,Janusz,Gerda Arendt,false,2,enwiki,2024-10-27 01:05:02,false,/* People */ upd
1833348114,Eileen Sheridan (cyclist),SDGB1217,false,195,enwiki,2024-10-27 01:05:38,false,Converted recent references to proper formatting
1833348315,Talk:Chingiz Alakbarzadeh,GreenLipstickLesbian,false,1984,enwiki,2024-10-27 01:06:11,false,/* Copyright problem removed */ new section
1833348414,David and the Elves,Monkbot,true,1,enwiki,2024-10-27 01:06:30,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
357991906,Geschwindigkeitsskifahren,Kuhni74,false,-1,dewiki,2024-10-27 01:06:42,false,/* Geschwindigkeitsvergleich mit anderen Disziplinen */K
1833348606,Mons Haute-Garonne,Monkbot,true,1,enwiki,2024-10-27 01:07:07,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
357991915,Wikipedia:Löschkandidaten/25. Oktober 2024,Mary Joanna,false,96,dewiki,2024-10-27 01:07:11,false,/* Harzer Tourismusverband */
1833348709,Connor Hellebuyck,HickoryOughtShirt?4,false,1603,enwiki,2024-10-27 01:07:27,false,/* Becoming the starter (2016–present) */ 2017-18
1833347817,Category talk:Literary awards honoring men,Tom.Reding,false,27,enwiki,2024-10-27 01:04:44,true,+{{[[Template:WP Literature|WP Literature]]}}
1833348101,Kim Ju-ae,BorgQueen,false,-24,enwiki,2024-10-27 01:05:35,false,Undid revision [[Special:Diff/1253603752|1253603752]] by [[Special:Contributions/BorgQueen|BorgQueen]] ([[User talk:BorgQueen|talk]])
1833348119,Billy McCombe,Jevansen,false,51,enwiki,2024-10-27 01:05:39,false,added [[Category:Bangor RFC (Northern Ireland) players]] using [[WP:HC|HotCat]]
1833348215,Nemanja Nikolić (footballer born 1992),2A06:63C0:190C:1E00:68A1:9A7F:2796:303E,false,1,enwiki,2024-10-27 01:05:51,false,""
1833348314,White House Coronavirus Task Force,Aspen Robin,false,0,enwiki,2024-10-27 01:06:08,true,fixing comma splice
1833348415,Wikipedia:Requests for page protection/Increase,BusterD,false,413,enwiki,2024-10-27 01:06:32,false,/* List of Home and Away characters */ User(s) blocked (using [[User:MusikAnimal/responseHelper|responseHelper]])
357991907,Guillermo Vilas,Stephan Tournay,false,17,dewiki,2024-10-27 01:06:44,false,LCCN ergänzt.
357991911,Benutzerin:Nicola/Lindgens Fabrik,Nicola,false,32,dewiki,2024-10-27 01:07:01,false,/* Geschichte */
357991914,Vianópolis,Mewa767,false,-8,dewiki,2024-10-27 01:07:10,false,Linkkorr.
1833348711,Draft:Baddies season 6,181.161.73.216,false,-48,enwiki,2024-10-27 01:07:27,false,/* Cast */
1833348900,Wikipedia:Requests for page protection/Increase,Cyberbot I,true,396,enwiki,2024-10-27 01:07:54,false,Bot clerking 5 pending requests remain.
1833349013,Orlické Mountains,Monkbot,true,3,enwiki,2024-10-27 01:08:11,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 3);
1833349112,Michael Erush,Citation bot,true,19,enwiki,2024-10-27 01:08:29,false,Added date. | [[:en:WP:UCB|Use this bot]]. [[:en:WP:DBUG|Report bugs]]. | Suggested by Whoop whoop pull up | #UCB_webform 1339/2444
1833349213,User talk:Eeekster,ClueBot III,true,-1447,enwiki,2024-10-27 01:08:41,true,Archiving 1 discussion to [[User talk:Eeekster/Archives/2024/October]]. (BOT)
1833349317,C Line (Los Angeles Metro),172.88.11.17,false,-12,enwiki,2024-10-27 01:08:53,false,/* Platform extensions */El Segundo Boulevard station has an extended platform for a 3-rail car accommodation.
1833349410,Category talk:Malaysian fiction,Tom.Reding,false,27,enwiki,2024-10-27 01:09:17,true,+{{[[Template:WP Literature|WP Literature]]}}
1833349113,Beckhole railway station,Warofdreams,false,23,enwiki,2024-10-27 01:08:29,false,[[Category:Goathland]]
1833349212,Draft:Genocide Mountain Tatars,Enver Ottoman,false,94,enwiki,2024-10-27 01:08:39,false,""
1833349318,Innerst i sjelen,Neiltonks,false,44,enwiki,2024-10-27 01:08:59,false,"Adding local [[Wikipedia:Short description|short description]]: \"1994 song by Ole Paus\" overriding Wikidata description \"1994 song performed by Sissel Kyrkjebø\""
1833349414,Birch Hall Inn,Warofdreams,false,72,enwiki,2024-10-27 01:09:17,false,see also
1833349114,La Palma Airport,Pmbma,false,144,enwiki,2024-10-27 01:08:29,false,/* Airlines and destinations */ add independent reference
1833349214,Wikipedia:Administrators' noticeboard/Incidents,Czello,false,529,enwiki,2024-10-27 01:08:22,false,/* KylieNectar is not here to build an encyclopedia; transphobia and personal attacks */ Reply
1833349319,Ratyshchi,Monkbot,true,3,enwiki,2024-10-27 01:08:59,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 3);
1833349415,The Usos,2605:C840:805:782C:A5E1:E281:186D:46B7,false,-29,enwiki,2024-10-27 01:09:08,false,/* Reunion (2024–present) */
1833349116,Category talk:Luleå in fiction,Tom.Reding,false,27,enwiki,2024-10-27 01:08:30,true,+{{[[Template:WP Literature|WP Literature]]}}
1833349301,Hythe & Dibden F.C.,Number 57,false,49,enwiki,2024-10-27 01:08:58,false,See also
1833349115,Perrie Edwards,Dhiego Allvez,false,101,enwiki,2024-10-27 01:08:28,false,/* 2022–present: Disora and solo debut */
1833349303,［FLA］ vour of the Weak,MSMST1543,false,17,enwiki,2024-10-27 01:08:58,false,Requesting speedy deletion ([[WP:CSD#G8|CSD G8]]).
1833349118,Dulles International Airport,Isaidnoway,false,-347,enwiki,2024-10-27 01:08:22,false,Reverted 2 edits by [[Special:Contributions/70.110.16.65|70.110.16.65]] ([[User talk:70.110.16.65|talk]]): Malformed bare url refs
1833349101,Wikipedia:Articles for deletion/Dee Bateman,Spiderone,false,358,enwiki,2024-10-27 01:08:27,false,Updating nomination page with notices ([[User:Enterprisey/delsort|assisted]])
1833349117,User:Kowal2701,Kowal2701,false,102,enwiki,2024-10-27 01:08:30,false,-
1833349304,PPA,OvertAnalyzer,false,-9,enwiki,2024-10-27 01:08:59,false,Make sports a separate section.
1833349109,Bazgiyevo,Monkbot,true,2,enwiki,2024-10-27 01:08:27,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 2);
1833349119,House of Blois,Mhmrodrigues,false,12,enwiki,2024-10-27 01:08:29,false,""
1833349306,User:ChristieBot/SortableGANoms,ChristieBot,true,163,enwiki,2024-10-27 01:08:54,true,New [[Fiona]] (Language and literature)
1833349402,Can't Help but Wait,2603:7081:3800:2281:68A4:22E3:A9DF:2FDF,false,-28,enwiki,2024-10-27 01:09:15,false,""
1833349111,User talk:Theanonymoustypist,Qwerfjkl (bot),false,1556,enwiki,2024-10-27 01:08:25,true,/* CS1 error on Arend Oetker */ ([[Wikipedia:Bots/Requests for approval/Qwerfjkl (bot) 17|Task 17]])
1833349210,Category talk:Luxembourgian fiction,Tom.Reding,false,27,enwiki,2024-10-27 01:08:40,true,+{{[[Template:WP Literature|WP Literature]]}}
1833349313,Portal:Current events/2024 October 26,Gianluigi02,false,68,enwiki,2024-10-27 01:09:00,false,""
1833349405,Diego de Vega,95.244.27.246,false,3,enwiki,2024-10-27 01:09:17,false,https://www.canal26.com/historia/diego-de-la-vega-existio-y-era-un-zorro-del-contrabando-en-la-buenos-aires-colonial--350187
1833349110,Nationwide opinion polling for the 2024 United States presidential election,Koorosh1234,false,-287,enwiki,2024-10-27 01:08:07,false,/* Kamala Harris vs. Donald Trump */Poll with weird result no daily updates and unclear way of calculating removed from the list. Such polls should not be in Wikipedia article.
1833349211,Supreme Judicial Council of Pakistan,176.220.43.177,false,-1,enwiki,2024-10-27 01:08:39,false,/* Current composition */
1833349316,Category talk:Maine in fiction,Tom.Reding,false,27,enwiki,2024-10-27 01:09:00,true,+{{[[Template:WP Literature|WP Literature]]}}
1833349406,Hermippus of Smyrna,Monkbot,true,2,enwiki,2024-10-27 01:09:16,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 2);
1833349509,Amanda Elliott,Wolbo,false,34,enwiki,2024-10-27 01:09:33,false,/* ITF finals */ Table field name values
1833349605,Greensboro Complex,DavidNobleThompson,false,31,enwiki,2024-10-27 01:09:46,true,/* top */
1833349716,Breaking the Limits,Monkbot,true,1,enwiki,2024-10-27 01:10:05,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833349806,Category talk:Maturidi literature,Tom.Reding,false,27,enwiki,2024-10-27 01:10:18,true,+{{[[Template:WP Literature|WP Literature]]}}
1833349905,Kartuzy County,Monkbot,true,2,enwiki,2024-10-27 01:10:35,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 2);
1833349919,User:WichtelUwU,WichtelUwU,false,153,enwiki,2024-10-27 01:10:40,false,/* How to contact me */
1833349510,Category talk:Male bisexuality in fiction,Tom.Reding,false,29,enwiki,2024-10-27 01:09:34,true,+{{[[Template:WP Literature|WP Literature]]}}; cleanup
1833349612,2024 Formula One World Championship,Island92,false,0,enwiki,2024-10-27 01:09:42,false,/* Grands Prix */ up.
1833349717,Wikipedia:Templates for discussion/Log/2024 October 25,Kinerd518,false,668,enwiki,2024-10-27 01:10:05,false,/* Template:COVID-19 pandemic data/Argentina medical cases and similar data templates */ Reply
1833349809,Gurjoat Siingh Khangura,SmartyPants22,false,77,enwiki,2024-10-27 01:10:18,false,2023 Asian Champs medal
1833349517,Hvalsey Church,Number 57,false,-4,enwiki,2024-10-27 01:09:35,false,Redundant
1833349613,Draft:Ethan Staddon,Hildreth gazzard,false,335,enwiki,2024-10-27 01:09:51,false,""
1833349719,User:InceptionBot/NewPageSearch/Skepticism/log,InceptionBot,true,-560,enwiki,2024-10-27 01:10:07,false,most recent scoring
1833349810,Progress M1-6,Widefox,false,-28,enwiki,2024-10-27 01:10:18,false,/* References */ destub
1833349912,User:InceptionBot/NewPageSearch/Slovenia/log,InceptionBot,true,-9,enwiki,2024-10-27 01:10:39,false,most recent scoring
1833349518,Monat,65.92.160.238,false,-385,enwiki,2024-10-27 01:09:35,false,/* Position on animal testing */
1833349615,Category talk:Maltese fiction,Tom.Reding,false,27,enwiki,2024-10-27 01:09:51,true,+{{[[Template:WP Literature|WP Literature]]}}
1833349708,Lamothe-Cassel,Monkbot,true,1,enwiki,2024-10-27 01:10:01,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833349812,Wikipedia:Articles for deletion/Murder of Yafim Weinstein (2nd nomination),Gidonb,false,144,enwiki,2024-10-27 01:10:19,false,/* Murder of Yafim Weinstein */ edit
1833349501,Draft:List of Scarlet Witch titles,Higher Further Faster,false,2007,enwiki,2024-10-27 01:09:31,false,/* Scarlet Witch (2023) */
1833349616,Odos,Monkbot,true,1,enwiki,2024-10-27 01:09:48,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
1833349710,Qadiriyya,36.69.22.237,false,79,enwiki,2024-10-27 01:10:01,false,Please anyone here to fixing this articles until it got more neutral and encyclopedic tone and more reliable sources....
1833349914,User:AlexNewArtBot/SloveniaSearchResult,InceptionBot,true,738,enwiki,2024-10-27 01:10:39,false,most recent results added 2 total 29
1833349502,Gdańsk,82.47.148.21,false,95,enwiki,2024-10-27 01:09:20,false,Minor
1833349711,Battleship Potemkin,IvanScrooge98,false,0,enwiki,2024-10-27 01:10:02,false,""
1833349913,Category talk:Medieval legal texts,Tom.Reding,false,3,enwiki,2024-10-27 01:10:39,true,+{{[[Template:WP Literature|WP Literature]]}}; cleanup
1833349503,Legends of Africa,Hydranova,false,0,enwiki,2024-10-27 01:09:31,true,Authenticity
1833349713,2024 ISSF World Cup,Kumarpramit,false,0,enwiki,2024-10-27 01:10:01,false,/* Medal table */
1833349915,Adikhalamani,97.116.160.235,false,1,enwiki,2024-10-27 01:10:39,false,""
1833349714,Category talk:Martha's Vineyard in fiction,Tom.Reding,false,-10,enwiki,2024-10-27 01:10:05,true,+{{[[Template:WP Literature|WP Literature]]}}; cleanup
1833349802,Eurofighter Typhoon variants,Monkbot,true,1,enwiki,2024-10-27 01:10:15,true,[[User:Monkbot/task 20|Task 20]]: replace {lang-??} templates with {langx|??} [[Wikipedia:Templates_for_discussion/Log/2024_September_27#Replace_and_delete_lang-??_templates|‹See Tfd›]] (Replaced 1);
